# LAMMPS data file written by OVITO Basic 3.12.1

1500 atoms
2 atom types

-10.9699634716 16.4549452075 xlo xhi
-10.9699634716 16.4549452075 ylo yhi
-10.9699634716 16.4549452075 zlo zhi

Masses

1 22.98977  # Na
2 15.9994  # O

Atoms  # atomic

239 2 -8.2274726037 5.4849817358 13.7124543395
240 2 -8.2274726037 8.2274726037 10.9699634716
241 1 -9.5987180377 15.0836997735 -6.8562271698
242 1 -6.8562271698 12.3412089056 -9.5987180377
243 1 -9.5987180377 12.3412089056 -9.5987180377
244 1 -6.8562271698 15.0836997735 -6.8562271698
245 1 -6.8562271698 15.0836997735 -9.5987180377
246 1 -9.5987180377 12.3412089056 -6.8562271698
247 1 -6.8562271698 12.3412089056 -6.8562271698
248 1 -9.5987180377 15.0836997735 -9.5987180377
249 2 -10.9699634716 10.9699634716 -10.9699634716
250 2 -10.9699634716 13.7124543395 -8.2274726037
251 2 -8.2274726037 10.9699634716 -8.2274726037
252 2 -8.2274726037 13.7124543395 -10.9699634716
253 1 -9.5987180377 15.0836997735 -1.371245434
254 1 -6.8562271698 12.3412089056 -4.1137363019
255 1 -9.5987180377 12.3412089056 -4.1137363019
256 1 -6.8562271698 15.0836997735 -1.371245434
257 1 -6.8562271698 15.0836997735 -4.1137363019
258 1 -9.5987180377 12.3412089056 -1.371245434
259 1 -6.8562271698 12.3412089056 -1.371245434
260 1 -9.5987180377 15.0836997735 -4.1137363019
261 2 -10.9699634716 10.9699634716 -5.4849817358
262 2 -10.9699634716 13.7124543395 -2.7424908679
263 2 -8.2274726037 10.9699634716 -2.7424908679
264 2 -8.2274726037 13.7124543395 -5.4849817358
265 1 -9.5987180377 15.0836997735 4.1137363019
266 1 -6.8562271698 12.3412089056 1.371245434
267 1 -9.5987180377 12.3412089056 1.371245434
268 1 -6.8562271698 15.0836997735 4.1137363019
269 1 -6.8562271698 15.0836997735 1.371245434
270 1 -9.5987180377 12.3412089056 4.1137363019
271 1 -6.8562271698 12.3412089056 4.1137363019
272 1 -9.5987180377 15.0836997735 1.371245434
273 2 -10.9699634716 10.9699634716 -3.5527136788e-15
274 2 -10.9699634716 13.7124543395 2.7424908679
275 2 -8.2274726037 10.9699634716 2.7424908679
276 2 -8.2274726037 13.7124543395 -3.5527136788e-15
277 1 -9.5987180377 15.0836997735 9.5987180377
278 1 -6.8562271698 12.3412089056 6.8562271698
279 1 -9.5987180377 12.3412089056 6.8562271698
280 1 -6.8562271698 15.0836997735 9.5987180377
281 1 -6.8562271698 15.0836997735 6.8562271698
282 1 -9.5987180377 12.3412089056 9.5987180377
283 1 -6.8562271698 12.3412089056 9.5987180377
284 1 -9.5987180377 15.0836997735 6.8562271698
285 2 -10.9699634716 10.9699634716 5.4849817358
286 2 -10.9699634716 13.7124543395 8.2274726037
287 2 -8.2274726037 10.9699634716 8.2274726037
288 2 -8.2274726037 13.7124543395 5.4849817358
289 1 -9.5987180377 15.0836997735 15.0836997735
290 1 -6.8562271698 12.3412089056 12.3412089056
291 1 -9.5987180377 12.3412089056 12.3412089056
292 1 -6.8562271698 15.0836997735 15.0836997735
293 1 -6.8562271698 15.0836997735 12.3412089056
294 1 -9.5987180377 12.3412089056 15.0836997735
295 1 -6.8562271698 12.3412089056 15.0836997735
296 1 -9.5987180377 15.0836997735 12.3412089056
297 2 -10.9699634716 10.9699634716 10.9699634716
298 2 -10.9699634716 13.7124543395 13.7124543395
299 2 -8.2274726037 10.9699634716 13.7124543395
300 2 -8.2274726037 13.7124543395 10.9699634716
301 1 -4.1137363019 -6.8562271698 -6.8562271698
302 1 -1.371245434 -9.5987180377 -9.5987180377
303 1 -4.1137363019 -9.5987180377 -9.5987180377
304 1 -1.371245434 -6.8562271698 -6.8562271698
305 1 -1.371245434 -6.8562271698 -9.5987180377
306 1 -4.1137363019 -9.5987180377 -6.8562271698
307 1 -1.371245434 -9.5987180377 -6.8562271698
308 1 -4.1137363019 -6.8562271698 -9.5987180377
309 2 -5.4849817358 -10.9699634716 -10.9699634716
310 2 -5.4849817358 -8.2274726037 -8.2274726037
311 2 -2.7424908679 -10.9699634716 -8.2274726037
312 2 -2.7424908679 -8.2274726037 -10.9699634716
313 1 -4.1137363019 -6.8562271698 -1.371245434
314 1 -1.371245434 -9.5987180377 -4.1137363019
315 1 -4.1137363019 -9.5987180377 -4.1137363019
316 1 -1.371245434 -6.8562271698 -1.371245434
317 1 -1.371245434 -6.8562271698 -4.1137363019
318 1 -4.1137363019 -9.5987180377 -1.371245434
319 1 -1.371245434 -9.5987180377 -1.371245434
320 1 -4.1137363019 -6.8562271698 -4.1137363019
321 2 -5.4849817358 -10.9699634716 -5.4849817358
322 2 -5.4849817358 -8.2274726037 -2.7424908679
323 2 -2.7424908679 -10.9699634716 -2.7424908679
324 2 -2.7424908679 -8.2274726037 -5.4849817358
325 1 -4.1137363019 -6.8562271698 4.1137363019
326 1 -1.371245434 -9.5987180377 1.371245434
327 1 -4.1137363019 -9.5987180377 1.371245434
